"phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"Tracheophyta","Brassicales","Brassicaceae","Erysimum","Erysimum bicolor",533,732.772399902344,521.883434655762,89.7224587310393,18.9335643658877,17.4320584587003,289.077468407702,22.7485340388657,15.3210627408599,425.621352975916,6.60491326006681,86.1262072287497,463.354919433716,85.4338455200935,344.873352051273,1.11619079112795,0.918564441910069,3743.57879034389,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Erysimum","Erysimum scoparium",399,2132.25805664062,170.266619824219,57.3467974416913,11.3832182052342,18.7356747106716,345.506260922128,14.747675756962,7.58875263789699,416.952267488845,1.76699439289563,97.9995070374263,190.747161865247,162.15591430657,7.35405540467065,0,2.18588975800017,3743.57879034389,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Hirschfeldia","Hirschfeldia incana",164,461.136077880859,349.22791631012,43.9211313726158,18.9256624226245,15.0188005465656,268.294191355606,22.5388035683712,15.5217141050316,432.944339165389,2.59920963915135,88.22680763742,225.340950012122,55.7309627533037,139.307907104388,0.497598424553871,1.92128567462816,9972.75380243055,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Lobularia","Lobularia canariensis",639,561.709411621094,330.473747973633,86.0854267019005,19.1279880473315,16.3154882184641,294.841459612219,23.1309831753486,15.377791846231,381.997012677959,3.04017723160456,88.6284220012654,274.804290771636,66.2498474121181,177.991531372185,0.402116745709774,1.39006931662287,9892.71838962884,"Insular Woodiness"
"Tracheophyta","Brassicales","Brassicaceae","Lobularia","Lobularia libyca",17,93.5821990966797,94.5402729858398,17.124106355488,21.0721660396803,11.7642628429776,241.815382878245,23.2988395027724,17.5840699462007,142.187903168031,0,93.3766963047252,55.4521293638396,22.426509857139,8.39849472044567,5.69037872374616e-13,2.56415587280859,9892.71838962884,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Lobularia","Lobularia maritima",65,351.570709228516,440.729584352875,47.1529161623759,19.8496298571256,15.0724101293763,277.017438059384,23.3717167874264,16.3275103289085,326.717141146459,1.69283879535815,86.4891940920351,210.488113404146,86.8022155762033,93.4417037961155,0.0211849249901214,1.55218808256002,9892.71838962884,"Perennial Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Matthiola","Matthiola bolleana",87,59.5860824584961,65.5090082370758,14.4153273211749,20.9116920507727,13.8891188035867,250.143940373345,23.1913846001372,17.3320962797538,126.113674248856,0,95.5301918057963,26.1596450806185,24.5911903381304,1.66581273078217,0,4.82092451408269,5239.03446402677,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Matthiola","Matthiola longipetala",11,80.1806488037109,68.2741191101074,13.3644966445845,20.7145375341337,7.17295831511967,248.488822306293,22.8634090528657,17.2237512247135,126.418851174415,0,94.950514440349,16.6252822876359,13.4183912277123,1.95127463343838,0,7.6040123101207,5239.03446402677,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Matthiola","Matthiola parviflora",22,491.595916748047,611.092537207031,45.7082643440382,19.5950578328351,18.4380185033384,320.108051219056,23.2498213541475,15.301085748482,232.705617075248,2.10092011474088e-13,95.9508353168463,121.751312255899,62.4563808441221,43.0624332427885,0,1.91131916990055,5239.03446402677,"Annual Herbaceous"
"Tracheophyta","Brassicales","Brassicaceae","Notoceras","Notoceras bicorne",94,143.015983581543,172.94057543335,32.2025803436916,20.9311557026214,14.4164164008188,259.371218391204,23.23153781456,17.3288073813173,161.806563495958,0,93.906849266099,54.2992382050116,42.9714298248182,12.6346254349318,0,2.97990485400629,7673.82371293967,"Annual Herbaceous"
